datetime,time,energy_Ws_vetrnik,voltage_vetrnik,current_vetrnik,power_vetrnik,voltage_dmm,current_dmm,voltage_dmm_V,current_dmm_A,duration,power_dmm,energy_Ws_dmm
2024-07-04 17:24:34.873608,2994,4615.7,9.9,0.041,0.4, OVLOAD    V DC   , 00.071e00 A DC   ,,0.071,1.12994,,
2024-07-04 17:24:36.003548,2995,4616.2,10.0,0.041,0.4, OVLOAD    V DC   , 00.074e00 A DC   ,,0.074,1.000005,,
2024-07-04 17:24:37.003553,2996,4616.5,10.0,0.041,0.4, OVLOAD    V DC   , 00.074e00 A DC   ,,0.074,1.002061,,
2024-07-04 17:24:38.005614,2997,4616.9,10.0,0.041,0.4, 10.139e00 V DC   , 00.074e00 A DC   ,10.139,0.074,1.001461,0.7502859999999999,0.7513821678459999
2024-07-04 17:24:39.007075,2998,4618.8,9.9,0.205,2.0, 10.270e00 V DC   , 00.376e00 A DC   ,10.27,0.376,1.000302,3.86152,4.614068346886
2024-07-04 17:24:40.007377,2999,4619.9,10.0,0.041,0.4, 10.270e00 V DC   , 00.076e00 A DC   ,10.27,0.076,0.996426,0.78052,5.391798768406001
2024-07-04 17:24:41.003803,3000,4620.1,10.0,0.0,0.0, 10.201e00 V DC   , 00.057e00 A DC   ,10.201,0.057,0.99991,0.581457,5.973203437276001
2024-07-04 17:24:42.003713,3001,4620.1,10.3,0.0,0.0, 10.621e00 V DC   , 00.001e00 A DC   ,10.621,0.001,1.0002,0.010621,5.983826561476001
2024-07-04 17:24:43.003913,3002,4620.1,10.5,0.0,0.0, 10.672e00 V DC   , 00.001e00 A DC   ,10.672,0.001,0.999671,0.010672000000000001,5.994495050388001
2024-07-04 17:24:44.003584,3003,4620.1,10.5,0.0,0.0, 10.672e00 V DC   , 00.001e00 A DC   ,10.672,0.001,1.000459,0.010672000000000001,6.005171948836001
2024-07-04 17:24:45.004043,3004,4620.1,10.5,0.0,0.0, 10.672e00 V DC   , 00.001e00 A DC   ,10.672,0.001,0.999537,0.010672000000000001,6.0158390077
2024-07-04 17:24:46.003580,3005,4620.1,10.0,0.082,0.8, 10.523e00 V DC   , 00.001e00 A DC   ,10.523,0.001,0.999845,0.010523,6.026360376635
2024-07-04 17:24:47.003425,3006,4621.5,9.9,0.246,2.4, 10.089e00 V DC   , 00.282e00 A DC   ,10.089,0.282,1.001561,2.8450979999999997,8.875899574613
2024-07-04 17:24:48.004986,3007,4624.5,9.9,0.41,4.0, 10.046e00 V DC   , 00.468e00 A DC   ,10.046,0.468,0.998332,4.701528,13.569585425908999
2024-07-04 17:24:49.003318,3008,4630.1,9.7,0.943,9.1, 09.938e00 V DC   , 00.995e00 A DC   ,9.938,0.995,1.000113,9.88831,23.459012804939
2024-07-04 17:24:50.003431,3009,4639.5,9.7,1.066,10.3, 09.911e00 V DC   , 01.150e00 A DC   ,9.911,1.15,1.001876,11.397649999999999,34.878044796339
2024-07-04 17:24:51.005307,3010,4649.7,9.7,1.025,9.9, 09.911e00 V DC   , 01.170e00 A DC   ,9.911,1.17,1.000082,11.59587,46.474865657679
2024-07-04 17:24:52.005389,3011,4659.5,9.7,1.066,10.3, 09.916e00 V DC   , 01.206e00 A DC   ,9.916,1.206,1.003177,11.958696,58.471554434870995
2024-07-04 17:24:53.008566,3012,4669.9,9.7,1.148,11.1, 09.888e00 V DC   , 01.282e00 A DC   ,9.888,1.282,0.995299,12.676416,71.088378603255
2024-07-04 17:24:54.003865,3013,4680.7,9.7,1.107,10.7, 09.899e00 V DC   , 01.246e00 A DC   ,9.899,1.246,0.999696,12.334153999999998,83.418783020439
2024-07-04 17:24:55.003561,3014,4691.3,9.7,1.107,10.7, 09.891e00 V DC   , 01.250e00 A DC   ,9.891,1.25,0.999821,12.36375,95.78031990918899
2024-07-04 17:24:56.003382,3015,4701.9,9.7,1.148,11.1, 09.890e00 V DC   , 01.258e00 A DC   ,9.89,1.258,1.000494,12.44162,108.22808606946899
2024-07-04 17:24:57.003876,3016,4712.7,9.7,1.066,10.3, 09.909e00 V DC   , 01.258e00 A DC   ,9.909,1.258,1.004739,12.465522000000002,120.75268217822699
2024-07-04 17:24:58.008615,3017,4722.9,9.7,1.066,10.3, 09.918e00 V DC   , 01.166e00 A DC   ,9.918,1.166,0.997014,11.564388,132.282538915659
2024-07-04 17:24:59.005629,3018,4733.1,9.7,1.025,9.9, 09.932e00 V DC   , 01.172e00 A DC   ,9.932,1.172,1.002733,11.640304,143.95465586649098
2024-07-04 17:25:00.008362,3019,4742.5,9.7,0.943,9.1, 09.965e00 V DC   , 01.047e00 A DC   ,9.965,1.047,0.998261,10.433354999999999,154.369867262146
2024-07-04 17:25:01.006623,3020,4751.5,9.7,0.943,9.1, 09.957e00 V DC   , 01.059e00 A DC   ,9.957,1.059,0.999464,10.544463,164.90867842997798
2024-07-04 17:25:02.006087,3021,4760.5,9.7,0.943,9.1, 09.957e00 V DC   , 01.059e00 A DC   ,9.957,1.059,0.997748,10.544463,175.42939529930197
2024-07-04 17:25:03.003835,3022,4769.5,9.7,0.943,9.1, 09.957e00 V DC   , 01.060e00 A DC   ,9.957,1.06,1.000069,10.554420000000002,185.98454355428197
2024-07-04 17:25:04.003904,3023,4778.5,9.7,0.943,9.1, 09.957e00 V DC   , 01.060e00 A DC   ,9.957,1.06,1.000868,10.554420000000002,196.54812479084197
2024-07-04 17:25:05.004772,3024,4787.5,9.7,0.943,9.1, 09.957e00 V DC   , 01.061e00 A DC   ,9.957,1.061,0.999693,10.564377,207.10925852710298
2024-07-04 17:25:06.004465,3025,4796.5,9.7,0.943,9.1, 09.957e00 V DC   , 01.062e00 A DC   ,9.957,1.062,0.999498,10.574334000000002,217.67828421143497
2024-07-04 17:25:07.003963,3026,4805.5,9.7,0.943,9.1, 09.956e00 V DC   , 01.066e00 A DC   ,9.956,1.066,1.006345,10.613096,228.35872030555498
2024-07-04 17:25:08.010308,3027,4814.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.066e00 A DC   ,9.955,1.066,0.995302,10.61203,238.92089498861498
2024-07-04 17:25:09.005610,3028,4823.5,9.7,0.943,9.1, 09.954e00 V DC   , 01.068e00 A DC   ,9.954,1.068,1.000527,10.630872000000002,249.55736945815897
2024-07-04 17:25:10.006137,3029,4832.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.068e00 A DC   ,9.955,1.068,0.998577,10.63194,260.174180207539
2024-07-04 17:25:11.004714,3030,4841.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.068e00 A DC   ,9.955,1.068,1.0004,10.63194,270.81037298353897
2024-07-04 17:25:12.005114,3031,4850.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.068e00 A DC   ,9.955,1.068,0.99859,10.63194,281.42732194813897
2024-07-04 17:25:13.003704,3032,4859.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.069e00 A DC   ,9.955,1.069,0.999841,10.641895,292.06752488683395
2024-07-04 17:25:14.003545,3033,4868.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.069e00 A DC   ,9.955,1.069,1.002552,10.641895,302.73657800287396
2024-07-04 17:25:15.006097,3034,4877.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.069e00 A DC   ,9.955,1.069,1.002109,10.641895,313.400916759429
2024-07-04 17:25:16.008206,3035,4886.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,0.995911,10.651850000000001,324.009211344779
2024-07-04 17:25:17.004117,3036,4895.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,0.999903,10.651850000000001,334.660028115329
2024-07-04 17:25:18.004020,3037,4904.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,1.000062,10.651850000000001,345.312538530029
2024-07-04 17:25:19.004082,3038,4913.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,1.000049,10.651850000000001,355.964910470679
2024-07-04 17:25:20.004131,3039,4922.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,0.999965,10.651850000000001,366.616387655929
2024-07-04 17:25:21.004096,3040,4931.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,1.003738,10.651850000000001,377.30805427122897
2024-07-04 17:25:22.007834,3041,4940.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.070e00 A DC   ,9.955,1.07,0.99565,10.651850000000001,387.913568723729
2024-07-04 17:25:23.003484,3042,4949.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.071e00 A DC   ,9.955,1.071,1.000069,10.661805,398.576109388274
2024-07-04 17:25:24.003553,3043,4958.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.071e00 A DC   ,9.955,1.071,1.000173,10.661805,409.239758880539
2024-07-04 17:25:25.003726,3044,4967.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.071e00 A DC   ,9.955,1.071,0.999727,10.661805,419.898653207774
2024-07-04 17:25:26.003453,3045,4976.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.072e00 A DC   ,9.955,1.072,1.000681,10.67176,430.57768067633396
2024-07-04 17:25:27.004134,3046,4985.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.072e00 A DC   ,9.955,1.072,1.003116,10.67176,441.282693880494
2024-07-04 17:25:28.007250,3047,4994.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.073e00 A DC   ,9.955,1.073,0.999197,10.681714999999999,451.955831463349
2024-07-04 17:25:29.006447,3048,5003.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.073e00 A DC   ,9.955,1.073,1.001801,10.681714999999999,462.656784232064
2024-07-04 17:25:30.008248,3049,5012.5,9.7,0.943,9.1, 09.955e00 V DC   , 01.073e00 A DC   ,9.955,1.073,0.997933,10.681714999999999,473.316420127159
2024-07-04 17:25:31.006181,3050,5021.5,9.7,0.984,9.5, 09.955e00 V DC   , 01.074e00 A DC   ,9.955,1.074,0.999873,10.69167,484.006732285069
2024-07-04 17:25:32.006054,3051,5030.7,9.7,0.943,9.1, 09.955e00 V DC   , 01.074e00 A DC   ,9.955,1.074,0.997748,10.69167,494.674324644229
2024-07-04 17:25:33.003802,3052,5039.7,9.7,0.943,9.1, 09.955e00 V DC   , 01.074e00 A DC   ,9.955,1.074,1.001558,10.69167,505.382652266089
2024-07-04 17:25:34.005360,3053,5048.9,9.7,0.984,9.5, 09.954e00 V DC   , 01.074e00 A DC   ,9.954,1.074,0.998739,10.690596000000001,516.059767424533
2024-07-04 17:25:35.004099,3054,5058.3,9.7,0.984,9.5, 09.954e00 V DC   , 01.075e00 A DC   ,9.954,1.075,0.999484,10.70055,526.754795940733
2024-07-04 17:25:36.003583,3055,5067.7,9.7,0.984,9.5, 09.954e00 V DC   , 01.076e00 A DC   ,9.954,1.076,0.999947,10.710504000000002,537.4647322840209
2024-07-04 17:25:37.003530,3056,5077.1,9.7,0.984,9.5, 09.954e00 V DC   , 01.075e00 A DC   ,9.954,1.075,1.003024,10.70055,548.1976407472209
2024-07-04 17:25:38.006554,3057,5086.3,9.7,0.984,9.5, 09.955e00 V DC   , 01.075e00 A DC   ,9.955,1.075,1.000112,10.701625,558.9004643292209
2024-07-04 17:25:39.006666,3058,5095.7,9.7,0.984,9.5, 09.955e00 V DC   , 01.075e00 A DC   ,9.955,1.075,0.998859,10.701625,569.5898787750958
2024-07-04 17:25:40.005525,3059,5105.1,9.7,0.984,9.5, 09.954e00 V DC   , 01.076e00 A DC   ,9.954,1.076,1.000045,10.710504000000002,580.3008647477758
2024-07-04 17:25:41.005570,3060,5114.5,9.7,0.984,9.5, 09.954e00 V DC   , 01.076e00 A DC   ,9.954,1.076,1.001188,10.710504000000002,591.0240928265277
2024-07-04 17:25:42.006758,3061,5123.9,9.7,0.984,9.5, 09.952e00 V DC   , 01.078e00 A DC   ,9.952,1.078,0.99656,10.728256,601.7154436258877
2024-07-04 17:25:43.003318,3062,5133.3,9.7,0.984,9.5, 09.950e00 V DC   , 01.083e00 A DC   ,9.95,1.083,1.000178,10.775849999999998,612.4932117271877
2024-07-04 17:25:44.003496,3063,5142.7,9.7,0.984,9.5, 09.948e00 V DC   , 01.094e00 A DC   ,9.948,1.094,1.000764,10.883112,623.3846384247557
2024-07-04 17:25:45.004260,3064,5152.1,9.7,0.984,9.5, 09.947e00 V DC   , 01.097e00 A DC   ,9.947,1.097,0.99916,10.911858999999998,634.2873314631958
2024-07-04 17:25:46.003420,3065,5161.5,9.7,0.984,9.5, 09.947e00 V DC   , 01.098e00 A DC   ,9.947,1.098,0.999962,10.921806,645.2087224345678
2024-07-04 17:25:47.003382,3066,5170.9,9.7,0.984,9.5, 09.946e00 V DC   , 01.098e00 A DC   ,9.946,1.098,1.004675,10.920708000000001,656.1804847444678
2024-07-04 17:25:48.008057,3067,5180.3,9.7,0.984,9.5, 09.946e00 V DC   , 01.097e00 A DC   ,9.946,1.097,0.997451,10.910762,667.0634352121298
2024-07-04 17:25:49.005508,3068,5189.7,9.7,0.984,9.5, 09.948e00 V DC   , 01.095e00 A DC   ,9.948,1.095,0.999623,10.89306,677.9523885285098
2024-07-04 17:25:50.005131,3069,5199.1,9.7,0.984,9.5, 09.948e00 V DC   , 01.094e00 A DC   ,9.948,1.094,1.001463,10.883112,688.8514225213657
2024-07-04 17:25:51.006594,3070,5208.5,9.7,0.984,9.5, 09.949e00 V DC   , 01.093e00 A DC   ,9.949,1.093,1.001649,10.874257,699.7436111711587
