datetime,time,energy_Ws_vetrnik,voltage_vetrnik,current_vetrnik,power_vetrnik,voltage_dmm,current_dmm,voltage_dmm_V,current_dmm_A,duration,power_dmm,energy_Ws_dmm
2024-07-04 16:57:50.003539,1389,2848.0,9.2,2.87,26.4, 09.286e00 V DC   , 03.034e00 A DC   ,9.286,3.034,1.001638,28.173723999999996,3270.4760056109585
2024-07-04 16:57:51.005177,1390,2874.0,9.2,2.87,26.4, 09.288e00 V DC   , 03.034e00 A DC   ,9.288,3.034,1.000955,28.179792,3298.6827093123184
2024-07-04 16:57:52.006132,1391,2900.0,9.2,2.87,26.4, 09.288e00 V DC   , 03.034e00 A DC   ,9.288,3.034,0.997498,28.179792,3326.7919954727345
2024-07-04 16:57:53.003630,1392,2926.0,9.2,2.87,26.4, 09.288e00 V DC   , 03.034e00 A DC   ,9.288,3.034,0.999803,28.179792,3354.9662360537104
2024-07-04 16:57:54.003433,1393,2952.0,9.2,2.87,26.4, 09.288e00 V DC   , 03.034e00 A DC   ,9.288,3.034,1.000309,28.179792,3383.1547356094384
2024-07-04 16:57:55.003742,1394,2978.0,9.2,2.87,26.4, 09.288e00 V DC   , 03.034e00 A DC   ,9.288,3.034,0.999932,28.179792,3411.3326113835824
2024-07-04 16:57:56.003674,1395,3004.0,9.2,2.87,26.4, 09.287e00 V DC   , 03.034e00 A DC   ,9.287,3.034,0.99986,28.176758,3439.5054246374625
2024-07-04 16:57:57.003534,1396,3030.0,9.2,2.87,26.4, 09.287e00 V DC   , 03.034e00 A DC   ,9.287,3.034,1.002677,28.176758,3467.7576118186284
2024-07-04 16:57:58.006211,1397,3056.0,9.2,2.87,26.4, 09.285e00 V DC   , 03.034e00 A DC   ,9.285,3.034,1.000746,28.170689999999997,3495.9493171533686
2024-07-04 16:57:59.006957,1398,3082.0,9.2,2.87,26.4, 09.285e00 V DC   , 03.034e00 A DC   ,9.285,3.034,0.998836,28.170689999999997,3524.0872164702087
2024-07-04 16:58:00.005793,1399,3108.0,9.2,2.87,26.4, 09.286e00 V DC   , 03.034e00 A DC   ,9.286,3.034,1.00073,28.173723999999996,3552.281507288729
2024-07-04 16:58:01.006523,1400,3134.0,9.2,2.87,26.4, 09.288e00 V DC   , 03.034e00 A DC   ,9.288,3.034,1.000232,28.179792,3580.4678370004726
2024-07-04 16:58:02.006755,1401,3160.0,9.2,2.87,26.4, 09.289e00 V DC   , 03.034e00 A DC   ,9.289,3.034,0.996685,28.182826,3608.5572369322826
2024-07-04 16:58:03.003440,1402,3186.0,9.2,2.87,26.4, 09.289e00 V DC   , 03.033e00 A DC   ,9.289,3.033,1.00212,28.173537,3636.790501830723
2024-07-04 16:58:04.005560,1403,3212.0,9.2,2.993,27.5, 09.285e00 V DC   , 03.183e00 A DC   ,9.285,3.183,1.00183,29.554154999999998,3666.3987409343727
2024-07-04 16:58:05.007390,1404,3238.0,9.2,2.87,26.4, 09.231e00 V DC   , 02.983e00 A DC   ,9.231,2.983,0.996163,27.536073000000002,3693.8291580222717
2024-07-04 16:58:06.003553,1405,3263.0,9.4,2.419,22.7, 09.315e00 V DC   , 01.669e00 A DC   ,9.315,1.669,1.000445,15.546735,3709.3828113193467
2024-07-04 16:58:07.003998,1406,3279.0,9.9,0.492,4.8, 09.908e00 V DC   , 00.006e00 A DC   ,9.908,0.006,1.001578,0.059448,3709.4423531282905
2024-07-04 16:58:08.005576,1407,3281.0,10.3,0.0,0.0, 10.709e00 V DC   , 00.000e00 A DC   ,10.709,0.0,0.9994,0.0,3709.4423531282905
2024-07-04 16:58:09.004976,1408,3281.0,10.5,0.0,0.0, 10.697e00 V DC   , 00.000e00 A DC   ,10.697,0.0,0.999014,0.0,3709.4423531282905
2024-07-04 16:58:10.003990,1409,3281.0,10.5,0.0,0.0, 10.692e00 V DC   , 00.000e00 A DC   ,10.692,0.0,0.999501,0.0,3709.4423531282905
2024-07-04 16:58:11.003491,1410,3281.0,10.5,0.0,0.0, 10.688e00 V DC   , 00.000e00 A DC   ,10.688,0.0,1.00017,0.0,3709.4423531282905
2024-07-04 16:58:12.003661,1411,3281.0,10.5,0.0,0.0, 10.685e00 V DC   , 00.000e00 A DC   ,10.685,0.0,1.003565,0.0,3709.4423531282905
2024-07-04 16:58:13.007226,1412,3281.0,10.5,0.0,0.0, 10.684e00 V DC   , 00.000e00 A DC   ,10.684,0.0,1.000475,0.0,3709.4423531282905
2024-07-04 16:58:14.007701,1413,3281.0,10.5,0.0,0.0, 10.684e00 V DC   , 00.000e00 A DC   ,10.684,0.0,0.997757,0.0,3709.4423531282905
2024-07-04 16:58:15.005458,1414,3281.0,10.5,0.0,0.0, 10.683e00 V DC   , 00.000e00 A DC   ,10.683,0.0,0.99869,0.0,3709.4423531282905
2024-07-04 16:58:16.004148,1415,3281.0,10.5,0.0,0.0, 10.682e00 V DC   , 00.000e00 A DC   ,10.682,0.0,1.000748,0.0,3709.4423531282905
2024-07-04 16:58:17.004896,1416,3281.0,10.5,0.0,0.0, 10.681e00 V DC   , 00.000e00 A DC   ,10.681,0.0,,0.0,
